image_name,image_url,label,_split,,,,,,
cup_1183,http://farm4.static.flickr.com/3071/2745813606_8f29034c59.jpg,1,test,,,,,,
cup_1184,http://farm4.static.flickr.com/3031/3042161035_2f6f7c3348.jpg,1,test,,,,,,
cup_1185,http://farm4.static.flickr.com/3138/2910274532_1fe0fb88d8.jpg,1,test,,,,,,
cup_1186,http://farm4.static.flickr.com/3036/2399639862_a5edacd6b7.jpg,1,test,,,,,,
cup_1187,http://farm4.static.flickr.com/3050/2990414441_acc048aecc.jpg,1,test,,,,,,
cup_1188,http://icon.trends.com.cn/attachments/2009/02/756532_200902110551451Hpu6.jpg,1,test,,,,,,
cup_1189,http://farm1.static.flickr.com/66/166278226_ad9fb9cc2d.jpg,1,test,,,,,,
cup_1190,http://img.cn.china.cn/0/0,0,222,18403,768,435,6c33dcd0.jpg,1,test
cup_1191,http://thumbs.marktplaats.nl/kopen/thumbs/8/00/444428296.jpg,1,test,,,,,,
cup_1192,http://farm3.static.flickr.com/2328/2455327210_201c0f37cd.jpg,1,test,,,,,,
cup_1193,http://farm3.static.flickr.com/2255/2136614436_a69a00baa0.jpg,1,test,,,,,,
cup_1194,http://farm4.static.flickr.com/3598/3447449625_a34dd0ce77.jpg,1,test,,,,,,
cup_1195,http://farm4.static.flickr.com/3508/3304028030_eae89164d4.jpg,1,test,,,,,,
cup_1196,http://i00.c.aliimg.com/img/offer/16/90/89/26/6/169089266,1,test,,,,,,
cup_1197,http://cn.made-in-china.com/image/2f0j01AEtQnVaMaToFM/?????+(P1220011).jpg,1,test,,,,,,
cup_1198,http://www.mokambo.it/files/20071128092215.jpg,1,test,,,,,,
cup_1199,http://www.nbservice.nl/afbeeldingen/BAU.gala.JPG,1,test,,,,,,
cup_1200,http://farm4.static.flickr.com/3266/2805445353_341efa7956.jpg,1,test,,,,,,
cup_1201,http://lh6.ggpht.com/_zWsxPyntnV4/SPuICB-yDnI/AAAAAAAACDA/IV5yPm1qvuQ/IMG_0387.JPG,1,test,,,,,,
cup_1202,http://i04.c.aliimg.com/img/offer/35/80/07/39/1/358007391,1,test,,,,,,
cup_1203,http://cn.made-in-china.com/image/4f0j01gCMQvebBnaqeM/???.jpg,1,test,,,,,,
cup_1204,http://i00.c.aliimg.com/img/offer/34/44/23/50/1/344423501,1,test,,,,,,
cup_1205,http://cn.made-in-china.com/image/4f0j01bCHEDQYnJroeM/??????+?cc-210D?.jpg,1,test,,,,,,
cup_1206,http://tech.tom.com/dimg/9/5/9a3077697168af4acc64545b922c7b2ba9a67974.jpg,1,test,,,,,,
cup_1207,http://www.coffee8.cn/images/200811/1226281325573057458.jpg,1,test,,,,,,
cup_1208,http://farm1.static.flickr.com/76/275604707_3871f857c8.jpg,1,test,,,,,,
cup_1209,http://www.vliegendeschotels.nl/img/vs_productmodule/AP4730960070171.jpg_thumb.jpg,1,test,,,,,,
cup_1210,http://cn.made-in-china.com/image/2f0j01veBawcyWyRknM/??????+(6001).jpg,1,test,,,,,,
cup_1211,http://thumbs.marktplaats.com/kopen/thumbs/b/5d/449652187.jpg,1,test,,,,,,
cup_1212,http://www.taokooo.com/uploadfiles/20071227151051393.jpg,1,test,,,,,,
cup_1213,http://4.bp.blogspot.com/_8AUgcOn6Ce8/R6om7CerwgI/AAAAAAAAAk0/mg-KoQe3Ci8/s400/taza+de+caf�.jpg,1,test,,,,,,
cup_1214,http://i02.c.aliimg.com/img/offer/17/90/17/78/6/179017786,1,test,,,,,,
cup_1215,http://cn.made-in-china.com/image/4f0j01BvMtKICGhYgeM/?????.jpg,1,test,,,,,,
cup_1216,http://i01.c.aliimg.com/img/offer/80/61/69/36/80616936,1,test,,,,,,
cup_1217,http://pic.nipic.com/2008-05-22/200852220058854_2.jpg,1,test,,,,,,
cup_1218,http://www.digerati-design.com/00_Images_fldr/mpt1123ot_Coffee_Cup_I.jpg,1,test,,,,,,
cup_1219,http://www.digitalphoto.pl/foto_galeria/1619_2005-0181.jpg,1,test,,,,,,
cup_1220,http://www.5s5j.com/news/IMG/mn31430.jpg,1,test,,,,,,
cup_1221,http://servies.nl/_upload/_images/product_pictures/servies_nl_032675074017.jpg,1,test,,,,,,
cup_1222,http://i02.c.aliimg.com/img/offer/33/99/83/72/9/339983729,1,test,,,,,,
cup_1223,http://i04.c.aliimg.com/img/offer/32/69/65/86/1/326965861,1,test,,,,,,
cup_1224,http://i05.c.aliimg.com/img/offer/71/29/27/02/71292702,1,test,,,,,,
cup_1225,http://img.2dehands.nl/f/view/26836706-puntgaaf-kop-schoteltje-royal-albert-brigadoon.jpg,1,test,,,,,,
cup_1226,http://i04.c.aliimg.com/img/offer/34/18/97/75/9/341897759,1,test,,,,,,
cup_1227,http://i03.c.aliimg.com/img/offer/62/11/83/63/62118363,1,test,,,,,,
cup_1228,http://i04.c.aliimg.com/img/offer/34/35/65/32/4/343565324,1,test,,,,,,
cup_1229,http://i100.twenga.com/10/tp/27/42/2687782307732472742.png,1,test,,,,,,
cup_1230,http://i04.c.aliimg.com/img/offer/14/59/13/35/9/145913359,1,test,,,,,,
cup_1231,http://www.starporcelain.com/CoffeeCup.JPG,1,test,,,,,,
cup_1232,http://static.flickr.com/1134/1092441402_d390a478d4.jpg,1,test,,,,,,
cup_1233,http://cornelis12.punt.nl/upload/30_november_2008_056.jpg,1,test,,,,,,
cup_1234,http://i04.c.aliimg.com/img/offer/29/12/95/71/9/291295719,1,test,,,,,,
cup_1235,http://pic1.nipic.com/20090313/1383578_002315018_2.jpg,1,test,,,,,,
cup_1236,http://cn.made-in-china.com/image/2f0j01bCcQGqakJgooM/??????.jpg,1,test,,,,,,
cup_1237,http://farm4.static.flickr.com/3261/3170843845_9e8e00639a.jpg,1,test,,,,,,
cup_1238,http://cn.made-in-china.com/image/2f0j01yeNEBCrUfQoJM/????BHK8-69?.jpg,1,test,,,,,,
cup_1239,http://www.stadsefratsen.nl/img/products/24h_cup_0.26l_white_kl_small.jpg,1,test,,,,,,
cup_1240,http://www5.babidou.com/pic/2006/11/11/qiupingbo/kfb/??????.jpg,1,test,,,,,,
cup_1241,http://cn.made-in-china.com/image/2f0j01GvNEQDYIFarVM/???.jpg,1,test,,,,,,
cup_1242,http://farm4.static.flickr.com/3054/2929273918_ebc06b8a92.jpg,1,test,,,,,,
cup_1243,http://i00.c.aliimg.com/img/offer/24/76/08/30/8/247608308,1,test,,,,,,
cup_1244,http://i02.c.aliimg.com/img/offer/14/90/64/95/8/149064958,1,test,,,,,,
cup_1245,http://cn.made-in-china.com/image/2f0j01ZvyTLwOPwrqFM/??????.jpg,1,test,,,,,,
cup_1246,http://images.ryp.cn/info/2009-3/200932033716673.jpg,1,test,,,,,,
cup_1247,http://farm1.static.flickr.com/41/123193410_a83a956d9b.jpg,1,test,,,,,,
cup_1248,http://img1.pckids.com.cn/pckids/0803/21/222466_2328_fkw20080318_6/2328_fkw20080318_2.jpg,1,test,,,,,,
cup_1249,http://i.pbase.com/u42/shuning22/large/27160779.SANY1087.jpg,1,test,,,,,,
cup_1250,http://images.hisupplier.com/var/userImages/200811/07/236293069.jpg,1,test,,,,,,
cup_1251,http://img1.qq.com/tech/pics/14248/14248099.jpg,1,test,,,,,,
cup_1252,http://www.vliegendeschotels.nl/img/vs_productmodule/AP4750960070172.jpg_thumb.jpg,1,test,,,,,,
cup_1253,http://www.fukesi.com.cn/photo/cppic/_59_70_37_5970374.jpg,1,test,,,,,,
cup_1254,http://www.vliegendeschotels.nl/img/vs_productmodule/AP4730960070174.jpg_thumb.jpg,1,test,,,,,,
cup_1255,http://cn.made-in-china.com/image/2f0j01fBkatsAGhzbOM/???+?EM1031?.jpg,1,test,,,,,,
cup_1256,http://i02.c.aliimg.com/img/offer/34/18/99/14/4/341899144,1,test,,,,,,
cup_1257,http://i00.c.aliimg.com/img/offer/35/05/48/50/7/350548507,1,test,,,,,,
cup_1258,http://i05.c.aliimg.com/img/offer/72/92/86/61/72928661,1,test,,,,,,
cup_1259,http://www.99jiali.com/uploads/allimg/090317/1121005W10-9.jpg,1,test,,,,,,
ball_0000,http://farm4.static.flickr.com/3193/2568700291_6b16f45f10.jpg,3,train,,,,,,
ball_0001,http://www.tecsol.com.au/images/BallPool1.jpg,3,train,,,,,,
ball_0002,http://img01.b2b.hc360.com/pic-1/busin-pic-026/l_1-026-44401026.jpg,3,train,,,,,,
ball_0003,http://farm3.static.flickr.com/2192/2270726612_0b3ce457ba.jpg,3,train,,,,,,
ball_0004,http://farm3.static.flickr.com/2607/4116907592_72b8680fa2.jpg,3,train,,,,,,
ball_0005,http://farm4.static.flickr.com/3004/3063953134_a48da6403d.jpg,3,train,,,,,,
ball_0006,http://farm4.static.flickr.com/3007/3055393130_fec22a1c6f.jpg,3,train,,,,,,
ball_0007,http://farm4.static.flickr.com/3522/3293202740_4dea941555.jpg,3,train,,,,,,
ball_0008,http://farm4.static.flickr.com/3290/2855159293_57e13da813.jpg,3,train,,,,,,
ball_0009,http://img02.b2b.hc360.com/pic-2/busin-pic-480/l_2-480-32042480.jpg,3,train,,,,,,
ball_0010,http://pic05.babytreeimg.com/foto/thumbs/72/69/87/91e613819db60c87cb1c8_m.jpg,3,train,,,,,,
ball_0011,http://farm1.static.flickr.com/124/322987210_d815155f25.jpg,3,train,,,,,,
ball_0012,http://farm4.static.flickr.com/3279/2591563110_a38db04623.jpg,3,train,,,,,,
ball_0013,http://www1.nasa.gov/images/content/252498main_WindTunnels_2-xltn.jpg,3,train,,,,,,
ball_0014,http://farm3.static.flickr.com/2574/3780722222_353ff9c33c.jpg,3,train,,,,,,
ball_0015,http://farm4.static.flickr.com/3028/2783605389_2243f28bb3.jpg,3,train,,,,,,
ball_0016,http://farm3.static.flickr.com/2161/2177055295_b4144916ba.jpg,3,train,,,,,,
ball_0017,http://farm2.static.flickr.com/1196/1373497383_0949b13ceb.jpg,3,train,,,,,,
ball_0018,http://farm4.static.flickr.com/3513/3193858520_6252fabc50.jpg,3,train,,,,,,
ball_0019,http://www.watsonkennedy.com/store/catalog/4473sm.png,3,train,,,,,,
ball_0020,http://z.about.com/d/billiards/1/0/Q/6/-/-/cueballs.jpg,3,train,,,,,,
ball_0021,http://farm3.static.flickr.com/2385/1691226382_b08fb578d6.jpg,3,train,,,,,,
ball_0022,http://i2.photobucket.com/albums/y50/puglia723/star235660187cd4vl.jpg,3,train,,,,,,
ball_0023,http://farm3.static.flickr.com/2189/2123302415_15508ec0f6.jpg,3,train,,,,,,
ball_0024,http://www.shipbrook.com/jeff/raytrace/graphics/poolball.jpg,3,train,,,,,,
ball_0025,http://farm1.static.flickr.com/35/122856398_8e904ae7a3.jpg,3,train,,,,,,
ball_0026,http://farm3.static.flickr.com/2289/2076459727_1b86d15584.jpg,3,train,,,,,,
ball_0027,http://a3.att.hudong.com/58/86/01300000356220124325862430901_s.jpg,3,train,,,,,,
ball_0028,http://farm1.static.flickr.com/54/175360455_a1ee0d5c08.jpg,3,train,,,,,,
ball_0029,http://farm3.static.flickr.com/2739/4274921670_081d298ea2.jpg,3,train,,,,,,
ball_0030,http://farm4.static.flickr.com/3289/3100754419_2ff3668154.jpg,3,train,,,,,,
ball_0031,http://farm4.static.flickr.com/3238/3116971648_79d1689efa.jpg,3,train,,,,,,
ball_0032,http://farm4.static.flickr.com/3388/3308263209_f9a6d60f88.jpg,3,train,,,,,,
ball_0033,http://farm2.static.flickr.com/1190/527542255_0a89da04fe.jpg,3,train,,,,,,
ball_0034,http://farm1.static.flickr.com/193/448392603_b2b1c803ba.jpg,3,train,,,,,,
ball_0035,http://www.snookerbilliardspool.co.uk/ImagesItems/Large/3327T.jpg,3,train,,,,,,
ball_0036,http://farm4.static.flickr.com/3064/2632730007_45905c609f.jpg,3,train,,,,,,
ball_0037,http://farm4.static.flickr.com/3231/2745991714_fcff5da5b1.jpg,3,train,,,,,,
ball_0038,http://img1.qq.com/2008/pics/12717/12717088.jpg,3,train,,,,,,
ball_0039,http://farm2.static.flickr.com/1069/1181488980_d6ed3b626d.jpg,3,train,,,,,,
ball_0040,http://farm4.static.flickr.com/3651/3517025606_20f054e552.jpg,3,train,,,,,,
ball_0041,http://farm3.static.flickr.com/2082/2537952430_237098c5ab.jpg,3,train,,,,,,
ball_0042,http://www.bowl-on.de/WebRoot/Store/Shops/15242622/49EF/362F/33D8/668D/0422/C0A8/2935/7691/Cow_0020_Ball_m.jpg,3,train,,,,,,
ball_0043,http://farm4.static.flickr.com/3069/2481506197_01989e6f3a.jpg,3,train,,,,,,
ball_0044,http://farm3.static.flickr.com/2327/2036416961_644c9befed.jpg,3,train,,,,,,
ball_0045,http://farm4.static.flickr.com/3082/2747900844_288f8cc2f8.jpg,3,train,,,,,,
ball_0046,http://img1.gtimg.com/worldcup/pics/25017/25017179.jpg,3,train,,,,,,
ball_0047,http://www.fivetenstudio.com/images/featured/bowlingball01.jpg,3,train,,,,,,
ball_0048,http://farm4.static.flickr.com/3539/3531521851_4771fe48a9.jpg,3,train,,,,,,
ball_0049,http://i02.c.aliimg.com/img/offer/47/77/57/18/8/477757188.search.jpg,3,train,,,,,,
ball_0050,http://farm1.static.flickr.com/31/65805171_3613f2bc4c.jpg,3,train,,,,,,
ball_0051,http://farm4.static.flickr.com/3280/2950800503_8f00180b88.jpg,3,train,,,,,,
ball_0052,http://farm1.static.flickr.com/178/449194800_0d0ba6f76e.jpg,3,train,,,,,,
ball_0053,http://www.cyol.net/zqb/images/2009-11/11/xin_09110611015868774543.jpg,3,train,,,,,,
ball_0054,http://farm4.static.flickr.com/3614/3538937919_6dc83890a3.jpg,3,train,,,,,,
ball_0055,http://farm4.static.flickr.com/3163/2549361323_b3d223f4e6.jpg,3,train,,,,,,
ball_0056,http://farm4.static.flickr.com/3625/3316080914_50ac9ce6bc.jpg,3,train,,,,,,
ball_0057,http://img1.qq.com/sports/pics/8824/8824750.jpg,3,train,,,,,,
ball_0058,http://cache2.asset-cache.net/xc/81985279.jpg?v=1&amp;c=NewsMaker&amp;k=2&amp;d=E8919658C3BE75449A64BEAEBC9DAC59E30A760B0D811297,3,train,,,,,,
ball_0059,http://img1.laibafile.cn/laiba/images/456672/12125420290873850422/A/1/m.jpg,3,train,,,,,,
ball_0060,http://farm1.static.flickr.com/36/86293735_11047a8afe.jpg,3,train,,,,,,
ball_0061,http://www.scratchballbilliards.com/images/Sams-3.jpg,3,train,,,,,,
ball_0062,http://image.dukuai.com/x.attachments/2008/05/24/11115597_200805242355111.jpg,3,train,,,,,,
ball_0063,http://farm4.static.flickr.com/3387/3420952379_26581726b3.jpg,3,train,,,,,,
ball_0064,http://farm3.static.flickr.com/2124/2191207308_347bb7f9c5.jpg,3,train,,,,,,
ball_0065,http://dndracing.com/blog/blog/blogpics/scuffed_sweet_spot.jpg,3,train,,,,,,
ball_0066,http://farm1.static.flickr.com/106/316281551_09e3c5785e.jpg,3,train,,,,,,
ball_0067,http://farm4.static.flickr.com/3491/3217570913_367fe74b6a.jpg,3,train,,,,,,
ball_0068,http://www.playpoolonline.net/images/poolsharks-snooker1-500.jpg,3,train,,,,,,
ball_0069,http://farm3.static.flickr.com/2751/4204316391_e966337faa.jpg,3,train,,,,,,
ball_0070,http://farm4.static.flickr.com/3310/3655368403_969b7e987e.jpg,3,train,,,,,,
ball_0071,http://photocdn.sohu.com/20080626/Img257748080.jpg,3,train,,,,,,
ball_0072,http://farm1.static.flickr.com/151/399976281_ed5dafd040.jpg,3,train,,,,,,
ball_0073,http://farm3.static.flickr.com/2718/4349962496_099245cf0a.jpg,3,train,,,,,,
ball_0074,http://farm4.static.flickr.com/3292/2870147293_bd0a437325.jpg,3,train,,,,,,
ball_0075,http://farm4.static.flickr.com/3450/3387795448_183f64b866.jpg,3,train,,,,,,
ball_0076,http://lh3.ggpht.com/_SbsHcYT2rMI/Sh85v_98tBI/AAAAAAAAB0s/9fbxgisIH4Q/s400/20090528-Europe-Barca-vs-Manchester_United-messi-5.jpg,3,train,,,,,,
ball_0077,http://farm2.static.flickr.com/1230/826963751_9c34924475.jpg,3,train,,,,,,
ball_0078,http://farm4.static.flickr.com/3493/4055327656_84f560d62d.jpg,3,train,,,,,,
ball_0079,http://pic.gansudaily.com.cn/0/10/11/41/10114136_065902.jpg,3,train,,,,,,
ball_0080,http://farm4.static.flickr.com/3072/3081316016_8baf3f6dab.jpg,3,train,,,,,,
ball_0081,http://i03.c.aliimg.com/img/offer/21/85/80/91/21858091,3,train,,,,,,
ball_0082,http://farm4.static.flickr.com/3499/3313486610_23797cb8fb.jpg,3,train,,,,,,
ball_0083,http://www.joe-ks.com/archives_jun2006/SoccerBallBuilding.jpg,3,train,,,,,,
ball_0084,http://images.inmagine.com/img/fstop/fs471/fs471034.jpg,3,train,,,,,,
ball_0085,http://farm1.static.flickr.com/63/192761781_1f55378609.jpg,3,train,,,,,,
ball_0086,http://comps.fotosearch.com/comp/csk/CSK181/sports-icons-ball_~KS8627.jpg,3,train,,,,,,
ball_0087,http://www.5178.cn/uploads/allimg/091007/1H2542U7-2.jpg,3,train,,,,,,
ball_0088,http://img.groundspeak.com/waymarking/display/e27d4e8f-a1a7-4fac-b7e0-d2b944eb6b9b.jpg,3,train,,,,,,
ball_0089,http://farm4.static.flickr.com/3534/3251882893_e0ec7b1a07.jpg,3,train,,,,,,
ball_0090,http://pic.service.yaolan.com/ShowPicture.ashx?PhotoID=5531145&mode=m,3,train,,,,,,
ball_0091,http://i05.c.aliimg.com/img/offer/92/80/93/74/92809374,3,train,,,,,,
ball_0092,http://farm4.static.flickr.com/3215/2346408405_cef45e87ac.jpg,3,train,,,,,,
ball_0093,http://farm1.static.flickr.com/31/38488710_0a6300c4b6.jpg,3,train,,,,,,
ball_0094,http://farm4.static.flickr.com/3058/3102567374_713e75ed73.jpg,3,train,,,,,,
ball_0095,http://i03.c.aliimg.com/img/offer/62/19/16/71/62191671,3,train,,,,,,
ball_0096,http://farm4.static.flickr.com/3051/2991720072_0eeecca48b.jpg,3,train,,,,,,
ball_0097,http://www.hurricaneroom.co.uk/images/9ball.jpg,3,train,,,,,,
ball_0098,http://photocdn.sohu.com/20090607/Img264378985.jpg,3,train,,,,,,
ball_0099,http://theopenscroll.com/images/olympics/beastBus/pentagramBall.jpg,3,train,,,,,,
ball_0100,http://city.cctv.com/m_u_files/hesrhwerhrtj5ryk5y.jpg,3,train,,,,,,
ball_0101,http://farm3.static.flickr.com/2294/2308246227_f6fe7e6a51.jpg,3,train,,,,,,
ball_0102,http://farm4.static.flickr.com/3151/2844833131_cf94bf7b2d.jpg,3,train,,,,,,
ball_0103,http://www.yd-sports.com/uploadfile/catchproduct/gljtx72000/20081128_1227822699392.jpg,3,train,,,,,,
ball_0104,http://farm3.static.flickr.com/2161/2211116547_49f25518eb.jpg,3,train,,,,,,
ball_0105,http://i96.photobucket.com/albums/l161/mrgrotey/Forum%20Help-Outs/mirrorball/10.jpg,3,train,,,,,,
ball_0106,http://farm2.static.flickr.com/1227/852699243_b0405edf32.jpg,3,train,,,,,,
ball_0107,http://farm4.static.flickr.com/3463/3262583935_119bae2398.jpg,3,train,,,,,,
ball_0108,http://cdn-www.expertvillage.com/showImage.aspx?site=21&amp;fn=100-english-before-contact-object-ball.jpg,3,train,,,,,,
ball_0109,http://everystockphoto.s3.amazonaws.com/Sports_Football_Ball_266759_l.jpg,3,train,,,,,,
ball_0110,http://farm4.static.flickr.com/3089/2592127627_2a5d3a5cf4.jpg,3,train,,,,,,
ball_0111,http://pixelgraphic.8m.com/collections/Golfball.jpg,3,train,,,,,,
ball_0112,http://farm4.static.flickr.com/3446/3709095428_bda6f8e3f7.jpg,3,train,,,,,,
ball_0113,http://www.94qi.com/upload/20089/11/200891151380797.jpg,3,train,,,,,,
ball_0114,http://cache3.asset-cache.net/xc/77961035.jpg?v=1&c=IWSAsset&k=2&d=77BFBA49EF8789219B309651A2344B3F36C1CA91DCD1CE48E396168B5D667BC6B99CAB62D7304411,3,train,,,,,,
ball_0115,http://cdn-www.expertvillage.com/showImage.aspx?site=21&amp;fn=100-eight-ball-billiards-object.jpg,3,train,,,,,,
ball_0116,http://farm2.static.flickr.com/1180/869982791_407ece841e.jpg,3,train,,,,,,
ball_0117,http://news.bnuep.com/upload/2010-1/201019185729.jpg,3,train,,,,,,
ball_0118,http://farm1.static.flickr.com/84/208728509_7889451312.jpg,3,train,,,,,,
ball_0119,http://farm4.static.flickr.com/3057/2453088299_00f6a9ec11.jpg,3,train,,,,,,
ball_0120,http://farm3.static.flickr.com/2586/3942580141_3b8d8ef016.jpg,3,train,,,,,,
ball_0121,http://www.evolife.cn/wp-content/uploads/2008/06/eb-ad604897-2.jpg,3,train,,,,,,
ball_0122,http://images.rednet.cn/articleimage/2008/06/15/935445522.jpg,3,train,,,,,,
ball_0123,http://farm1.static.flickr.com/3/3812200_c5daf8e2de.jpg,3,train,,,,,,
ball_0124,http://farm4.static.flickr.com/3022/2789800749_e13926a820.jpg,3,train,,,,,,
ball_0125,http://farm1.static.flickr.com/66/184302760_9d8bd089a6.jpg,3,train,,,,,,
ball_0126,http://farm4.static.flickr.com/3506/3803078148_8befe5a734.jpg,3,train,,,,,,
ball_0127,http://farm1.static.flickr.com/140/320839996_318acc89d0.jpg,3,train,,,,,,
ball_0128,http://farm3.static.flickr.com/2338/2094492860_090c95a1e2.jpg,3,train,,,,,,
ball_0129,http://farm1.static.flickr.com/66/194189716_8173743087.jpg,3,train,,,,,,
ball_0130,http://farm4.static.flickr.com/3351/3617924055_119c9961b0.jpg,3,train,,,,,,
ball_0131,http://lh3.ggpht.com/_SbsHcYT2rMI/Sh85ekohzrI/AAAAAAAAB0Y/QijHbMfwV6w/s400/20090528-Europe-Barca-vs-Manchester_United-Eto-first-goal.jpg,3,train,,,,,,
ball_0132,http://farm4.static.flickr.com/3540/3506300141_15f83a5cdc.jpg,3,train,,,,,,
ball_0133,http://www.dreamstime.com/ball-thumb4817572.jpg,3,train,,,,,,
ball_0134,http://www.iwk.nshealth.ca/images/boccia_ball_2_phixr.jpg,3,train,,,,,,
ball_0135,http://image2.sina.com.cn/2006/ita/2006-06-30/U1166P427T6D83455F172DT20060630173329.jpg,3,train,,,,,,
ball_0136,http://farm3.static.flickr.com/2397/2360077166_f2632c4791.jpg,3,train,,,,,,
ball_0137,http://farm4.static.flickr.com/3034/2979128901_021524895a.jpg,3,train,,,,,,
ball_0138,http://img.club.pchome.net/upload/club/other/2009/9/22/pics_gavid_1253586773.jpg,3,train,,,,,,
ball_0139,http://farm4.static.flickr.com/3145/2521669586_6655084452.jpg,3,train,,,,,,
ball_0140,http://www.faunhome.be/image.php?object_type=product&image_id=1184,3,train,,,,,,
ball_0141,http://static.flickr.com/168/447246953_ab23bf9c82.jpg,3,train,,,,,,
ball_0142,http://media.gamestats.com/gg/image/object/746/746770/NBABallersREBOUND_PSPBox_Art-Eratedboxart_160w.jpg,3,train,,,,,,
ball_0143,http://hiphotos.baidu.com/ed_llj/pic/item/4d71fe1b89e197e4ae5133d0.jpg,3,train,,,,,,
ball_0144,http://cdn-www.expertvillage.com/showImage.aspx?site=21&fn=angles-in-out-pool.jpg,3,train,,,,,,
ball_0145,http://farm3.static.flickr.com/2315/2513987143_535cd6050c.jpg,3,train,,,,,,
ball_0146,http://farm3.static.flickr.com/2060/2438899123_0ea451afb5.jpg,3,train,,,,,,
ball_0147,http://www.kjemi.com/kjemi/objects/Bayer_fotbal_72l.jpg,3,train,,,,,,
ball_0148,http://static10.photo.sina.com.cn/orignal/568b17cbt5aaffedcb249,3,train,,,,,,
ball_0149,http://i167.photobucket.com/albums/u137/infofries/hspl/billard_collision.jpg,3,train,,,,,,
ball_0150,http://farm4.static.flickr.com/3078/3212805911_37dd48ba97.jpg,3,train,,,,,,
ball_0151,http://farm3.static.flickr.com/2008/2135344708_f4c1306cf6.jpg,3,train,,,,,,
ball_0152,http://farm1.static.flickr.com/99/259477685_a3eb81fb62.jpg,3,train,,,,,,
ball_0153,http://farm3.static.flickr.com/2481/3873694706_ba16fb4cc5.jpg,3,train,,,,,,
ball_0154,http://farm3.static.flickr.com/2191/2167819507_3bc88b2d2c.jpg,3,train,,,,,,
ball_0155,http://jxdyyey.jxedu.gov.cn/upload/userfiles/image/heshanjun/haj99.jpg,3,train,,,,,,
ball_0156,http://farm4.static.flickr.com/3269/3090946368_6567da80e3.jpg,3,train,,,,,,
ball_0157,http://farm4.static.flickr.com/3637/3570266378_586d5c39a0.jpg,3,train,,,,,,
ball_0158,http://www.babyschool.com.cn/uploadfiles/web/200912241429376BC8D7D4D1D545B0A61AF8A71822B06F.jpg,3,train,,,,,,
ball_0159,http://www.uh.edu/engines/beach-volley-ball.jpg,3,train,,,,,,
ball_0160,http://farm3.static.flickr.com/2368/2185772727_b7f62105cc.jpg,3,train,,,,,,
ball_0161,http://www.fotosearch.com/bthumb/FSA/FSA785/x17682828.JPG,3,train,,,,,,
ball_0162,http://farm3.static.flickr.com/2316/2249748668_64114f6125.jpg,3,train,,,,,,
ball_0163,http://pic.wenwen.soso.com/p/20091217/20091217195443-13771788.jpg,3,train,,,,,,
ball_0164,http://img3.pcpop.com/upimg3/2009/9/16/0007865504.jpg,3,train,,,,,,
ball_0165,http://img05.taobaocdn.com/bao/uploaded/i5/T1j2FfXkNlTJJGdjUZ_033115.jpg_160x160.jpg,3,train,,,,,,
ball_0166,http://farm3.static.flickr.com/2683/4084242004_5104d8877b.jpg,3,train,,,,,,
ball_0167,http://farm3.static.flickr.com/2738/4269684323_08d91027ce.jpg,3,train,,,,,,
ball_0168,http://farm1.static.flickr.com/37/84830852_6df182c88b.jpg,3,train,,,,,,
ball_0169,http://junyouchild.jxedu.gov.cn/upload/userfiles/image/081028/09102603.JPG,3,train,,,,,,
ball_0170,http://farm4.static.flickr.com/3084/3100754107_2f8fe3d5f5.jpg,3,train,,,,,,
ball_0171,http://farm4.static.flickr.com/3121/2434882536_4f57546450.jpg,3,train,,,,,,
ball_0172,http://farm1.static.flickr.com/26/56284467_f7ce4dc16f.jpg,3,train,,,,,,
ball_0173,http://i01.c.aliimg.com/img/offer/38/99/10/09/38991009,3,train,,,,,,
ball_0174,http://titanimg.titan24.com/news/2009/12/05/d34bd8935b1259943490.jpg,3,train,,,,,,
ball_0175,http://farm4.static.flickr.com/3176/2380432421_e6b79f8d7e.jpg,3,train,,,,,,
ball_0176,http://www.sports5.net/uploads/allimg/091205/1247570.jpg,3,train,,,,,,
ball_0177,http://www.sports5.net/uploads/allimg/091205/1247571.jpg,3,train,,,,,,
ball_0178,http://farm3.static.flickr.com/2628/4149395667_990ca80e4f.jpg,3,train,,,,,,
ball_0179,http://www.billiardworld.com/bw_images/aim2.gif,3,train,,,,,,
ball_0180,http://farm3.static.flickr.com/2321/2135431911_df047d5b2e.jpg,3,train,,,,,,
ball_0181,http://www.webdesign.org/img_articles/15778/basketball_earth_3.jpg,3,train,,,,,,
ball_0182,http://farm1.static.flickr.com/31/44763934_751c92fca1.jpg,3,train,,,,,,
ball_0183,http://new.060s.com/class/upload_file/2009/08/14/83c0d7a92c700121edb2da069095144e.jpg,3,train,,,,,,
ball_0184,http://farm3.static.flickr.com/2148/2071946297_345f4f52d7.jpg,3,train,,,,,,
ball_0185,http://farm3.static.flickr.com/2363/1965815056_f5819c56e2.jpg,3,train,,,,,,
ball_0186,http://pb.images22.51img1.com/6000/zuojing_1/bb58e6b0d4a7825ccae586d75975a990.jpg,3,train,,,,,,
ball_0187,http://farm4.static.flickr.com/3115/3140309354_ac800864fa.jpg,3,train,,,,,,
ball_0188,http://farm3.static.flickr.com/2596/3940517818_2bb3662398.jpg,3,train,,,,,,
ball_0189,http://farm4.static.flickr.com/3104/2802213261_3b302d87c1.jpg,3,train,,,,,,
